country,region,health_exp_pct_gdp,continent,iso3,year,education_exp,public_health_exp,wages_exp,pensions_exp,sickness_disability_exp,gdp_per_capita,unemployment_exp,family_children_exp,gdp,gdpv,cpi,total_population,alcohol_consume,fruit_supply,obese_pop_measured,overweight_pop_measured,sugar_supply,tobacco_consumption,total_calories_supply,total_fat_supply,total_protein_supply,vape_pop_15_over,veggie_supply,life_expectancy
Ireland,Europe,,Europe,IRL,1961.0,,,,,,,,,974913998.8,24140877973.0,,2818300.0,5.0,39.8,23.0,38.0,53.3,2381.0,3364.0,110.3,101.9,3.0,39.8,70.12
Ireland,Europe,,Europe,IRL,1962.0,,,,,,,,,1055424089.0,24916926540.0,,2830100.0,5.5,43.4,23.0,38.0,50.8,2381.0,3369.0,114.2,102.4,3.0,41.1,70.24
Ireland,Europe,,Europe,IRL,1963.0,,,,,,,,,1134972455.0,26099843837.0,,2850000.0,5.2,47.1,23.0,38.0,52.6,2381.0,3390.0,114.8,102.9,3.0,38.4,70.36
Ireland,Europe,,Europe,IRL,1964.0,,,,,,,,,1291733571.0,27088035187.0,,2863800.0,5.6,43.4,23.0,38.0,52.4,2381.0,3394.0,120.1,101.4,3.0,41.5,70.48
Ireland,Europe,,Europe,IRL,1965.0,,,,,,,,,1375266224.0,27611396859.0,,2875800.0,5.8,45.4,23.0,38.0,53.6,2381.0,3398.0,119.2,103.2,3.0,41.5,70.60000000000001
Ireland,Europe,,Europe,IRL,1966.0,,,,,,,,,1449181632.0,27858087794.0,,2884000.0,5.9,47.8,23.0,38.0,53.6,2381.0,3390.0,119.8,102.8,3.0,36.7,70.72
Ireland,Europe,,Europe,IRL,1967.0,,,,,,,,,1582723966.0,29469859008.0,,2899700.0,5.9,49.8,23.0,38.0,55.0,2381.0,3419.0,122.2,104.5,3.0,34.7,70.84
Ireland,Europe,,Europe,IRL,1968.0,,,,,,,,,1785785253.0,31899364989.0,,2912200.0,6.1,49.7,23.0,38.0,55.9,2381.0,3414.0,120.0,103.7,3.0,35.8,70.96000000000001
Ireland,Europe,,Europe,IRL,1969.0,,,,,,,,,2062761947.0,33769819058.0,,2925200.0,6.5,52.1,23.0,38.0,55.0,2381.0,3425.0,122.9,104.6,3.0,42.2,71.08
Ireland,Europe,4.913,Europe,IRL,1970.0,,,,,,2452.7,,,2323664101.0,34668356527.0,,2949900.0,7.0,50.2,23.0,38.0,55.0,2381.0,3435.0,124.5,105.8,3.0,46.5,71.2
Ireland,Europe,5.823,Europe,IRL,1971.0,,,,,,2635.1,,,2657685437.0,35871309605.0,,2978200.0,7.3,51.4,23.0,38.0,56.4,2381.0,3478.0,126.4,106.2,3.0,44.0,71.2375
Ireland,Europe,5.89,Europe,IRL,1972.0,,,,,,2884.5,,,3208985574.0,38199288834.0,,3024400.0,7.7,51.4,23.0,38.0,50.5,2381.0,3441.0,126.5,105.3,3.0,41.5,71.275
Ireland,Europe,6.025,Europe,IRL,1973.0,,,,,,3135.2,,,3873729624.0,40002840895.0,,3073000.0,8.2,50.8,23.0,38.0,56.2,2381.0,3483.0,125.3,104.6,3.0,46.1,71.3125
Ireland,Europe,6.513,Europe,IRL,1974.0,,,,,,3505.0,,,4284623196.0,41707053675.0,,3123900.0,9.3,51.2,23.0,38.0,53.4,2381.0,3520.0,126.8,112.4,3.0,51.4,71.35
Ireland,Europe,6.601,Europe,IRL,1975.0,,,,,,3980.0,,,5438423819.0,44066273879.0,,3177200.0,9.2,47.9,23.0,38.0,55.2,2381.0,3466.0,124.5,111.8,3.0,63.1,71.3875
Ireland,Europe,6.444,Europe,IRL,1976.0,,,,,,4193.9,,,6673542646.0,44680913750.0,,3227800.0,9.0,50.6,23.0,38.0,51.5,2381.0,3424.0,125.3,109.6,3.0,68.1,71.425
Ireland,Europe,6.141,Europe,IRL,1977.0,,,,,,4755.6,,,8179722154.0,48349797781.0,,3271900.0,9.2,48.6,23.0,38.0,52.1,2381.0,3508.0,126.9,110.9,3.0,72.0,71.4625
Ireland,Europe,6.467,Europe,IRL,1978.0,,,,,,5378.8,,,9690491049.0,51824566536.0,,3314000.0,9.8,52.4,23.0,38.0,55.3,2381.0,3587.0,133.2,112.6,3.0,76.6,71.5
Ireland,Europe,6.804,Europe,IRL,1979.0,,,,,,5924.4,,,11354287324.0,53417154255.0,,3368200.0,10.0,54.1,23.0,38.0,51.6,2381.0,3548.0,130.7,109.4,3.0,80.3,72.3
Ireland,Europe,7.506,Europe,IRL,1980.0,,,,,101800000.0,6582.5,,162900000.0,13424961456.0,55062044283.0,,3401000.0,9.6,58.2,23.0,38.0,49.1,2381.0,3575.0,138.4,112.6,3.0,79.4,72.9
Ireland,Europe,7.101,Europe,IRL,1981.0,,,,,207500000.0,7358.4,,187500000.0,16290890337.0,56892976076.0,,3443400.0,9.1,58.8,23.0,38.0,45.1,2381.0,3541.0,140.2,111.4,3.0,81.6,72.9
Ireland,Europe,6.957,Europe,IRL,1982.0,,,,,355600000.0,7915.9,,236000000.0,19192673806.0,58192109237.0,,3480000.0,8.8,61.7,23.0,38.0,46.6,2381.0,3608.0,141.3,111.2,3.0,85.4,72.9
Ireland,Europe,6.981,Europe,IRL,1983.0,,,,,427200000.0,8148.2,,255300000.0,21196084732.0,58049945247.0,,3504000.0,8.0,60.0,23.0,38.0,44.6,2381.0,3545.0,136.4,108.8,3.0,56.7,73.06666666666668
Ireland,Europe,6.823,Europe,IRL,1984.0,,,,,498100000.0,8755.2,,268700000.0,23530074954.0,60577656106.0,,3529000.0,9.6,62.1,23.0,38.0,46.5,2381.0,3539.0,136.8,109.1,3.0,63.1,73.23333333333333
Ireland,Europe,6.84,Europe,IRL,1985.0,,,,,601800000.0,9295.9,1548000000.0,280700000.0,25514124403.0,62446849319.0,,3540000.0,10.0,60.1,23.0,38.0,46.1,2381.0,3577.0,137.9,111.9,3.0,62.8,73.4
Ireland,Europe,6.747,Europe,IRL,1986.0,,,,,675500000.0,9438.1,1576000000.0,315100000.0,27068779314.0,62179370403.0,,3540600.0,9.6,62.3,23.0,38.0,45.6,2381.0,3614.0,138.6,114.7,3.0,68.2,73.5
Ireland,Europe,6.451,Europe,IRL,1987.0,,,,,689700000.0,10121.6,1586000000.0,334000000.0,28953570224.0,65078851087.0,,3546500.0,9.5,70.8,23.0,38.0,39.9,2381.0,3587.0,140.2,117.9,3.0,67.5,74.3
Ireland,Europe,6.14,Europe,IRL,1988.0,,,,,656500000.0,11072.6,1580000000.0,339300000.0,31453160997.0,68474284302.0,,3530700.0,9.9,69.8,23.0,38.0,39.9,2354.0,3587.0,139.0,117.5,3.0,69.5,74.4
Ireland,Europe,5.763,Europe,IRL,1989.0,,,,,668300000.0,12224.0,1582000000.0,347400000.0,35119566348.0,72455324102.0,,3509500.0,10.2,69.8,23.0,38.0,40.5,2365.0,3587.0,140.1,111.8,3.0,66.5,74.4
Ireland,Europe,5.614,Europe,IRL,1990.0,1178000000.0,1863000000.0,2943000000.0,2213000000.0,774900000.0,13743.6,1070000000.0,452600000.0,37815206150.0,78589774372.0,,3505800.0,11.2,75.6,23.0,38.0,47.5,2402.0,3624.0,135.7,113.1,3.0,72.1,74.8
Ireland,Europe,6.066,Europe,IRL,1991.0,1273000000.0,2086000000.0,3183000000.0,2334000000.0,830600000.0,14399.3,1271000000.0,492400000.0,39239249793.0,80106273731.0,,3525700.0,11.2,61.8,23.0,38.0,43.4,2557.0,3577.0,131.9,115.3,3.0,77.7,75.0
Ireland,Europe,6.327,Europe,IRL,1992.0,1481000000.0,2317000000.0,3365000000.0,2480000000.0,883100000.0,15116.5,1474000000.0,532000000.0,41691512167.0,82784446148.0,,3554500.0,11.4,65.2,23.0,38.0,47.7,2401.0,3621.0,131.8,112.9,3.0,79.9,75.4
Ireland,Europe,6.377,Europe,IRL,1993.0,1599000000.0,2548000000.0,3502000000.0,2642000000.0,928700000.0,15812.3,1594000000.0,575600000.0,45030053634.0,85013507738.0,,3574100.0,11.2,68.5,23.0,38.0,49.2,2273.0,3530.0,122.3,109.8,3.0,78.1,75.3
Ireland,Europe,6.275,Europe,IRL,1994.0,1742000000.0,2693000000.0,3714000000.0,2708000000.0,957900000.0,17012.3,1735000000.0,655000000.0,48428873915.0,89906738171.0,,3585900.0,11.2,68.6,23.0,38.0,49.3,2324.0,3575.0,128.4,106.5,3.0,79.2,75.8
Ireland,Europe,6.107,Europe,IRL,1995.0,2216680000.0,2931420000.0,3917720000.0,3336300000.0,904750000.0,18945.2,802380000.0,822560000.0,54705607817.0,98568733010.0,,3601300.0,11.5,57.4,23.0,38.0,45.9,2444.0,3510.0,126.3,106.8,3.0,70.1,75.5
Ireland,Europe,5.932,Europe,IRL,1996.0,2330550000.0,3029090000.0,4179150000.0,3523390000.0,951820000.0,20481.3,860410000.0,875860000.0,59970536532.0,105453000000.0,,3626087.0,12.2,84.1,23.0,38.0,40.2,2311.0,3607.0,129.8,109.7,3.0,75.0,75.8
Ireland,Europe,5.843,Europe,IRL,1997.0,2563740000.0,3399430000.0,4568830000.0,4091550000.0,1110250000.0,22636.3,1075630000.0,1014320000.0,69108361453.0,116510000000.0,,3664313.0,12.8,65.0,23.0,38.0,40.2,2318.0,3682.0,140.6,111.6,3.0,71.4,76.0
Ireland,Europe,5.63,Europe,IRL,1998.0,2759990000.0,3861700000.0,5118360000.0,4312160000.0,1147920000.0,25093.2,1104540000.0,1048570000.0,80465822515.0,126908000000.0,,3703082.0,13.2,62.4,23.0,38.0,38.8,2333.0,3678.0,140.1,114.5,3.0,75.7,76.2
Ireland,Europe,5.581,Europe,IRL,1999.0,2985360000.0,4494920000.0,5526170000.0,4369870000.0,1164390000.0,27041.5,1133350000.0,1064750000.0,92573827782.0,139637000000.0,,3741647.0,13.8,54.9,23.0,38.0,40.4,2453.0,3704.0,139.4,117.3,3.0,71.8,76.1
Ireland,Europe,5.899,Europe,IRL,2000.0,3361260000.0,5026640000.0,6493320000.0,4606550000.0,1242600000.0,30211.4,1217050000.0,1118390000.0,108234000000.0,151562000000.0,,3789536.0,14.2,66.7,23.0,38.0,43.7,2402.0,3727.0,139.8,116.3,3.0,71.4,76.6
Ireland,Europe,6.392,Europe,IRL,2001.0,3901180000.0,6070020000.0,7371620000.0,5657020000.0,1469930000.0,32573.5,1378660000.0,1312720000.0,121145000000.0,159546000000.0,,3847198.0,14.5,80.3,23.0,38.0,43.0,2339.0,3722.0,135.9,120.5,3.0,80.5,77.2
Ireland,Europe,6.673,Europe,IRL,2002.0,4367870000.0,7342850000.0,8169810000.0,6576880000.0,1773280000.0,35222.1,1567100000.0,1576610000.0,134449000000.0,167892000000.0,,3917203.0,14.3,111.0,23.0,38.0,33.3,2357.0,3583.0,133.9,116.6,3.0,80.1,77.7
Ireland,Europe,7.008,Europe,IRL,2003.0,5008850000.0,8184090000.0,8541880000.0,7287530000.0,1879110000.0,36284.7,1659160000.0,1717100000.0,144094000000.0,174689000000.0,,3979853.0,13.5,135.0,23.0,38.0,38.2,2076.0,3592.0,133.7,116.9,3.0,78.6,78.2
Ireland,Europe,7.22,Europe,IRL,2004.0,5374470000.0,9239990000.0,9138220000.0,8059800000.0,2035160000.0,38733.6,1800760000.0,1861460000.0,154857000000.0,185570000000.0,,4045188.0,13.6,120.8,23.0,38.0,37.6,1730.0,3573.0,134.5,117.0,3.0,75.0,78.6
Ireland,Europe,7.642,Europe,IRL,2005.0,5781740000.0,9441200000.0,9106220000.0,7813600000.0,4640430000.0,40466.3,2293790000.0,2380740000.0,168495000000.0,196743000000.0,,4133839.0,13.4,111.8,23.0,38.0,38.0,1737.0,3485.0,134.1,113.0,3.0,71.6,79.0
Ireland,Europe,7.516,Europe,IRL,2006.0,6171960000.0,10267790000.0,10423840000.0,8725090000.0,5123570000.0,44223.9,2540740000.0,2645970000.0,183220000000.0,207061000000.0,,4232929.0,13.4,111.9,23.0,38.0,39.6,1721.0,3503.0,125.4,114.2,3.0,80.0,79.3
Ireland,Europe,7.808,Europe,IRL,2007.0,6388880000.0,11343220000.0,11722040000.0,9897290000.0,5855640000.0,46779.4,2887430000.0,3028160000.0,194899000000.0,217995000000.0,,4375842.0,13.2,139.1,23.0,38.0,42.4,1604.8,3532.0,129.5,111.6,3.0,82.2,79.7
Ireland,Europe,9.126,Europe,IRL,2008.0,6834070000.0,12053480000.0,12251500000.0,11320140000.0,6355540000.0,44169.1,3286340000.0,3422820000.0,185348000000.0,208568000000.0,,4485070.0,12.2,149.6,23.0,37.875,43.7,1438.8,3582.0,133.2,112.3,3.0,88.1,80.2
Ireland,Europe,10.523,Europe,IRL,2009.0,6620000000.0,12539850000.0,12058690000.0,12522140000.0,6416800000.0,41471.5,3687660000.0,3768530000.0,167086000000.0,196625000000.0,,4533395.0,11.0,142.9,23.0,37.75,39.2,1360.3,3571.0,130.2,111.6,3.0,87.2,80.2
Ireland,Europe,10.524,Europe,IRL,2010.0,6402490000.0,11665500000.0,11093590000.0,12266840000.0,6558050000.0,43208.2,3642630000.0,3676120000.0,164781000000.0,198820000000.0,,4554763.0,11.6,58.8,23.0,37.625,41.6,1225.7,3594.0,130.6,111.7,3.0,83.1,80.8
Ireland,Europe,10.606,Europe,IRL,2011.0,7802880000.0,12857810000.0,11589840000.0,10522250000.0,4682140000.0,45085.4,4999650000.0,4668000000.0,171545000000.0,203449000000.0,,4574888.0,11.7,59.5,23.0,37.5,94.0,1240.6,3607.0,130.3,108.3,3.0,87.5,80.9
Ireland,Europe,10.598,Europe,IRL,2012.0,7506950000.0,12573120000.0,11047590000.0,11000450000.0,4616240000.0,46388.6,5023110000.0,4673220000.0,175458000000.0,203269000000.0,,4593697.0,11.5,58.3,23.0,37.375,89.8,1157.6,3603.0,130.5,105.7,3.0,90.9,80.9
Ireland,Europe,10.277,Europe,IRL,2013.0,7321690000.0,12209500000.0,10325040000.0,10750570000.0,4687950000.0,47843.0,4745000000.0,4325500000.0,178846000000.0,206438000000.0,,4614669.0,10.6,63.7,23.0,37.25,83.9,1016.2,3605.0,126.3,110.0,3.0,86.2,81.0
Ireland,Europe,9.513,Europe,IRL,2014.0,7578210000.0,12225690000.0,10914280000.0,10755820000.0,4901540000.0,51138.0,4323150000.0,4109890000.0,194470000000.0,223432000000.0,,4645440.0,10.8,61.7,23.0,37.125,90.9,967.1,3654.0,131.5,106.4,3.0,87.5,81.4
Ireland,Europe,7.336,Europe,IRL,2015.0,7773270000.0,12658830000.0,11277430000.0,11114850000.0,5062880000.0,69075.0,4012150000.0,4019640000.0,263228000000.0,274465000000.0,,4687787.0,10.7,65.8,23.0,37.0,81.6,1026.9,3717.0,136.5,114.3,3.0,90.9,81.5
Ireland,Europe,7.469,Europe,IRL,2016.0,8015960000.0,13092680000.0,11733080000.0,11237690000.0,5265960000.0,71537.6,3575440000.0,4037270000.0,269560000000.0,280659000000.0,,4739597.0,11.2,65.7,23.0,38.0,84.3,866.1,3746.0,135.1,111.4,3.0,93.4,81.7
Ireland,Europe,7.125,Europe,IRL,2017.0,8453330000.0,13762860000.0,12294440000.0,13339660000.0,4314960000.0,77968.6,3219790000.0,3868690000.0,297631000000.0,307304000000.0,,4792490.0,11.0,66.9,23.0,39.0,78.7,1077.0,3835.0,149.0,115.5,4.0,88.6,82.2
Ireland,Europe,6.876,Europe,IRL,2018.0,8938050000.0,14697250000.0,12949260000.0,13874380000.0,4525630000.0,84708.3,2903480000.0,4113390000.0,326544000000.0,334420000000.0,,4857015.0,11.0,69.2,23.0,38.0,85.0,539.4,3871.0,148.2,117.2,4.0,86.7,82.2
Ireland,Europe,6.709,Europe,IRL,2019.0,9808820000.0,15703300000.0,14140560000.0,14676760000.0,4691560000.0,89716.2,2657500000.0,4218260000.0,355727000000.0,353216000000.0,,4921496.0,10.8,69.3,23.0,37.0,81.0,804.4,3866.0,149.0,115.8,5.0,79.8,82.8
Ireland,Europe,7.109,Europe,IRL,2020.0,10109800000.0,18557760000.0,14802340000.0,15858910000.0,4636600000.0,93942.6,7611770000.0,4152840000.0,373960000000.0,373152000000.0,,4977443.0,10.1,78.6,23.0,37.0,87.4,741.7,3857.0,162.6,115.4,4.5,79.1,82.6
Ireland,Europe,6.717,Europe,IRL,2021.0,10524820000.0,20243920000.0,15500240000.0,16418580000.0,4714040000.0,106570.4,6873550000.0,4044320000.0,425939000000.0,423183000000.0,,5011460.0,9.5,78.6,23.0,37.0,87.4,781.8,3857.0,162.6,115.4,4.0,79.1,82.4
Iceland,Europe,,Europe,ISL,1960.0,,,,,,,,,90917597.71,312714000000.0,,175573.0,3.0,41.4,,,59.6,2275.0,3256.0,138.8,120.6,2.8,9.5,73.5
Iceland,Europe,,Europe,ISL,1961.0,,,,,,,,,103278541.4,312453000000.0,,179028.0,3.0,41.4,,,59.6,2468.0,3256.0,138.8,120.6,2.8,9.5,73.5
Iceland,Europe,,Europe,ISL,1962.0,,,,,,,,,123950289.8,338426000000.0,,182376.0,3.4,43.8,,,60.0,2574.0,3323.0,138.9,122.9,2.8,11.0,73.7
Iceland,Europe,,Europe,ISL,1963.0,,,,,,,,,148080696.4,373227000000.0,,185648.0,3.6,45.1,,,62.7,2644.0,3104.0,127.5,117.2,2.8,10.1,73.0
Iceland,Europe,,Europe,ISL,1964.0,,,,,,,,,189143490.6,410240000000.0,0.000551638,188983.0,3.6,51.0,,,60.7,2473.0,3142.0,122.9,121.7,2.8,12.9,73.5
Iceland,Europe,,Europe,ISL,1965.0,,,,,,,,,228542118.8,440143000000.0,0.000592002,192285.0,3.8,50.1,,,60.3,2586.0,3156.0,126.4,119.0,2.8,13.5,73.8
Iceland,Europe,,Europe,ISL,1966.0,,,,,,,,,274497159.9,478597000000.0,0.000655267,195568.0,4.2,52.6,,,67.1,2750.0,3085.0,119.1,119.8,2.8,13.4,73.3
Iceland,Europe,,Europe,ISL,1967.0,,,,,,,,,278527248.6,472526000000.0,0.000677023,198757.0,4.4,50.6,,,62.2,2816.0,2979.0,115.0,111.1,2.8,14.4,73.8
Iceland,Europe,,Europe,ISL,1968.0,,,,,,,,,299329323.2,446658000000.0,0.000780146,201487.0,3.9,51.6,,,60.2,2708.0,2921.0,108.3,109.2,2.8,13.3,74.0
Iceland,Europe,,Europe,ISL,1969.0,,,,,,,,,370447355.9,457263000000.0,0.000949931,203370.0,3.9,45.9,,,57.3,2668.0,2892.0,109.7,110.9,2.8,13.2,73.7
Iceland,Europe,4.66,Europe,ISL,1970.0,,,,,,3854.8,,,463500299.1,491371000000.0,0.001076961,204438.0,4.6,49.5,,,56.5,2815.0,3016.0,118.1,122.4,2.8,14.3,73.8
Iceland,Europe,5.093,Europe,ISL,1971.0,,,,,,4538.8,,,589821092.0,555548000000.0,0.00114946,206099.0,4.9,48.1,,,53.2,2655.0,2951.0,114.3,117.4,2.8,16.1,73.5
Iceland,Europe,4.993,Europe,ISL,1972.0,,,,,,4952.5,,,741077158.4,589866000000.0,0.001262237,209137.0,5.0,53.8,,,49.8,2878.0,3068.0,127.8,124.0,2.8,16.1,74.4
Iceland,Europe,4.575,Europe,ISL,1973.0,,,,,,5493.8,,,1040496945.0,630012000000.0,0.001531787,212316.0,5.2,55.3,,,51.6,2832.0,2945.0,120.8,112.4,2.8,17.2,74.4
Iceland,Europe,5.223,Europe,ISL,1974.0,,,,,,6246.0,,,1514432620.0,665963000000.0,0.002183045,215206.0,5.3,53.6,,,50.0,3069.0,2948.0,119.6,108.5,2.8,19.1,74.4
Iceland,Europe,5.642,Europe,ISL,1975.0,,,,,,6783.3,,,2162367068.0,670266000000.0,0.003260625,217974.0,4.8,52.0,,,45.2,2992.0,2975.0,128.3,125.6,2.8,18.4,75.5
Iceland,Europe,5.294,Europe,ISL,1976.0,,,,,,7508.1,,,3041307021.0,710209000000.0,0.00430517,220151.0,4.8,58.9,,,51.4,3013.0,3038.0,121.9,119.2,2.8,19.7,76.9
Iceland,Europe,5.241,Europe,ISL,1977.0,,,,,,8613.7,,,4392062478.0,772866000000.0,0.005610357,221801.0,5.1,61.9,,,60.3,2760.0,3047.0,123.6,117.2,2.8,19.2,76.3
Iceland,Europe,5.639,Europe,ISL,1978.0,,,,,,9698.7,,,6809811840.0,819367000000.0,0.008064889,223537.0,4.8,62.2,,,61.2,2755.0,3108.0,125.4,123.3,2.8,23.4,76.6
Iceland,Europe,6.373,Europe,ISL,1979.0,,,,,,10906.1,,,10061212245.0,859193000000.0,0.011649284,225734.0,5.1,63.6,,,62.1,2834.0,3203.0,134.2,125.6,2.8,23.6,76.69999999999999
Iceland,Europe,5.902,Europe,ISL,1980.0,,,,,,12442.8,,,16222696630.0,908579000000.0,0.018467426,228133.0,5.0,61.6,,,55.8,2823.0,3167.0,133.0,127.1,2.8,25.5,76.8
Iceland,Europe,6.03,Europe,ISL,1981.0,,,,,,14039.7,,,25234108793.0,947330000000.0,0.028032307,230757.0,5.1,63.2,,,57.9,2932.0,3300.0,142.6,132.7,2.8,28.0,76.4
Iceland,Europe,6.317,Europe,ISL,1982.0,,,,,,15026.3,,,39606648751.0,967741000000.0,0.042116641,233855.0,4.9,63.9,,,54.9,2909.0,3191.0,135.7,127.5,2.8,26.2,77.0
Iceland,Europe,6.926,Europe,ISL,1983.0,,,,,,15077.9,,,68713950653.0,946923000000.0,0.077473581,236976.0,5.1,59.1,,,56.2,2979.0,3187.0,134.4,127.8,2.8,25.5,76.7
Iceland,Europe,6.529,Europe,ISL,1984.0,,,,,,16094.8,,,90784745975.0,986023000000.0,0.101376042,239506.0,5.4,60.6,,,55.8,3002.0,3204.0,135.0,123.2,2.8,28.6,77.6
Iceland,Europe,6.762,Europe,ISL,1985.0,,,,,,17015.9,,,123861000000.0,1018490000000.0,0.13381092,241409.0,5.3,54.4,,,54.2,2833.0,3163.0,134.3,127.4,2.8,29.6,77.6
Iceland,Europe,7.216,Europe,ISL,1986.0,,,,,,18312.4,,,163990000000.0,1082360000000.0,0.16342114,243187.0,5.5,62.6,,,55.9,2744.0,3294.0,138.9,133.9,2.8,34.4,78.0
Iceland,Europe,7.391,Europe,ISL,1987.0,,,,,,20146.9,,,213510000000.0,1174850000000.0,0.193323566,245864.0,5.6,68.0,,,58.4,2736.0,3208.0,127.6,123.5,2.8,34.9,77.3
Iceland,Europe,7.973,Europe,ISL,1988.0,,,,,,20515.1,,,262671000000.0,1173800000000.0,0.243057047,249734.0,5.5,100.0,,,59.2,2612.0,3113.0,124.4,115.6,2.8,31.5,77.1
Iceland,Europe,7.795,Europe,ISL,1989.0,,,,,,21111.4,,,323574000000.0,1176830000000.0,0.293511303,252851.0,5.4,95.7,,,57.4,2493.0,3148.0,124.9,116.3,2.8,32.0,78.2
Iceland,Europe,7.445,Europe,ISL,1990.0,,,,8981000000.0,126400000.0,21986.1,1062000000.0,10200000000.0,377023000000.0,1190590000000.0,0.339037015,254820.0,5.1,80.7,,,55.8,2439.0,3057.0,123.8,112.1,2.8,31.5,78.1
Iceland,Europe,7.622,Europe,ISL,1991.0,,,,10160000000.0,1069000000.0,22417.5,953300000.0,10670000000.0,407649000000.0,1187930000000.0,0.362121298,257795.0,5.0,87.0,,,57.0,2419.0,3117.0,119.5,115.1,2.8,34.1,78.0
Iceland,Europe,7.823,Europe,ISL,1992.0,,,,10500000000.0,2034000000.0,21878.1,1812000000.0,10690000000.0,407481000000.0,1147850000000.0,0.376416805,261053.0,4.6,90.1,,,56.9,2310.0,3106.0,121.1,114.2,2.8,36.1,78.8
Iceland,Europe,7.912,Europe,ISL,1993.0,,,,10860000000.0,3032000000.0,22461.3,2691000000.0,10660000000.0,420396000000.0,1162930000000.0,0.391634773,263730.0,4.4,89.9,,,56.9,2186.0,3086.0,117.3,116.1,2.8,38.3,79.0
Iceland,Europe,7.737,Europe,ISL,1994.0,,,,11360000000.0,3427000000.0,23563.7,3107000000.0,10830000000.0,446907000000.0,1204900000000.0,0.397715518,266021.0,4.6,85.4,,,59.5,2142.0,3124.0,118.4,124.3,2.8,42.1,79.3
Iceland,Europe,7.861,Europe,ISL,1995.0,,,,11770000000.0,4164000000.0,23955.6,3418000000.0,11060000000.0,460840000000.0,1206300000000.0,0.404282724,267467.0,4.7,82.1,,,60.7,2059.0,3111.0,117.3,119.4,2.8,43.8,78.0
Iceland,Europe,7.912,Europe,ISL,1996.0,,,,12410000000.0,4613000000.0,24775.7,2802000000.0,11550000000.0,493834000000.0,1261400000000.0,0.413421216,268918.0,4.8,81.3,,,58.2,2044.0,3032.0,114.5,109.4,2.8,46.7,78.8
Iceland,Europe,7.765,Europe,ISL,1997.0,,,,13230000000.0,5819000000.0,26873.0,2659000000.0,11740000000.0,536722000000.0,1334200000000.0,0.420926593,271130.0,5.1,84.4,,,60.7,1973.0,3108.0,119.8,114.4,2.8,46.6,78.9
Iceland,Europe,8.463,Europe,ISL,1998.0,32602110000.0,42478540000.0,54360000000.0,13235260000.0,9419070000.0,28721.8,2363460000.0,9831910000.0,603408000000.0,1432430000000.0,0.427910764,274049.0,5.5,82.7,,,58.4,1894.0,3117.0,122.7,118.8,2.8,50.8,79.7
Iceland,Europe,8.849,Europe,ISL,1999.0,35748020000.0,48413330000.0,59483470000.0,14153230000.0,10540940000.0,29557.5,1823680000.0,10365550000.0,649719000000.0,1490230000000.0,0.441740117,277384.0,5.9,87.2,,,56.3,1913.0,3160.0,128.2,125.2,2.8,50.7,79.4
Iceland,Europe,8.899,Europe,ISL,2000.0,38952330000.0,52665800000.0,68594790000.0,14986900000.0,12943250000.0,29784.8,1424070000.0,11237240000.0,709561000000.0,1564520000000.0,0.464429986,281200.0,6.2,99.3,,,53.7,1841.0,3152.0,129.8,123.7,2.8,51.4,79.7
Iceland,Europe,8.753,Europe,ISL,2001.0,45053350000.0,58649490000.0,76599950000.0,16136260000.0,13895750000.0,31882.2,1405420000.0,15536080000.0,802277000000.0,1627310000000.0,0.494177124,284970.0,6.4,106.8,,,51.7,1762.0,3148.0,128.0,121.4,2.8,53.0,80.7
Iceland,Europe,9.404,Europe,ISL,2002.0,53100690000.0,67465950000.0,83979400000.0,18034920000.0,15445260000.0,32607.1,2752310000.0,19452180000.0,854140000000.0,1636420000000.0,0.519859623,287516.0,6.6,114.1,,,52.8,1724.0,3214.0,137.9,127.8,2.8,53.3,80.6
Iceland,Europe,9.729,Europe,ISL,2003.0,57516200000.0,71555090000.0,86614440000.0,20059890000.0,18613740000.0,32700.9,4028850000.0,22405260000.0,876733000000.0,1671480000000.0,0.530546179,289522.0,6.6,105.4,,,52.6,1618.0,3236.0,138.9,129.5,2.8,56.9,81.0
Iceland,Europe,9.329,Europe,ISL,2004.0,59812660000.0,76075220000.0,95528450000.0,20256300000.0,21156650000.0,35616.4,4223730000.0,23864420000.0,970421000000.0,1801900000000.0,0.547301863,292077.0,6.8,106.9,,,50.3,1569.0,3290.0,144.6,127.3,2.8,61.0,81.1
Iceland,Europe,8.947,Europe,ISL,2005.0,68020510000.0,80026040000.0,108308000000.0,20853740000.0,22797680000.0,37322.7,3033810000.0,24545080000.0,1061430000000.0,1912250000000.0,0.569123054,296734.0,7.1,114.2,,,47.7,1532.0,3323.0,144.6,129.3,2.8,65.2,81.5
Iceland,Europe,8.557,Europe,ISL,2006.0,75870020000.0,89540190000.0,123423000000.0,21788280000.0,25049140000.0,39697.8,2250250000.0,28286640000.0,1225720000000.0,2033050000000.0,0.607180732,303784.0,7.2,136.9,,,47.0,1495.0,3401.0,149.1,134.7,2.8,72.3,81.2
Iceland,Europe,8.354,Europe,ISL,2007.0,84144640000.0,99267660000.0,135526000000.0,24881650000.0,28469270000.0,41468.7,2237040000.0,32672010000.0,1386950000000.0,2204940000000.0,0.637852854,311567.0,7.5,149.1,,,46.5,1479.0,3458.0,151.3,138.2,2.8,76.5,81.5
