iso3,year,expitem1,expitem10,expitem11,expitem2,expitem3,expitem4,expitem5,expitem6,expitem7,expitem8,expitem9,revitem1,revitem10,revitem2,revitem3,revitem4,revitem5,revitem6,revitem7,revitem8,revitem9,gdp,gdpv,cpi,exch,gap,nlgq,nlgqa,ypg,ypga,yrg,yrga,ggflm
ISL,1984,,,2652419944,,,,,,,2222178155,3483333025,6267000000,2962223412,619650659.7,787600000,,,934200000,1142000000,,,90784745975,9.86023E+11,0.101376042,0.03177791,-1.598453058,3.032708907,3.700585558,27434940061,27357222401,34997500891,35580686787,
ISL,1985,,,3813712614,,,,,,,3179961909,5155332878,7548000000,4283289256,749691026.8,1215000000,,,1200000000,1624000000,,,1.23861E+11,1.01849E+12,0.13381092,0.024075326,-1.221800208,-0.77655693,-0.236030004,39023721926,38936774503,45820270625,46399209962,
ISL,1986,,,4705869409,,,,,,,4017897851,5621338439,11210000000,4546182459,1131184983,1549000000,,,1667000000,2213000000,,,1.6399E+11,1.08236E+12,0.16342114,0.024332963,2.053761777,-2.671158223,-3.677408189,51737923082,51939371618,60560923233,59233581416,
ISL,1987,,,5190313984,,,,,,,4282561766,8540312970,14110000000,5636254275,1359527319,1478000000,,,2100000000,3121000000,,,2.1351E+11,1.17485E+12,0.193323566,0.025866135,7.403754349,0.008085871,-3.270947015,67729415177,68630342066,78812708434,73193978359,
ISL,1988,,,8479497956,,,,,,,6889251648,12116144587,22150000000,6747225551,2248123303,2478000000,,,2997000000,3768000000,,,2.62671E+11,1.1738E+12,0.243057047,0.02339629,4.001244869,-1.024770746,-3.042682311,92625879890,93275913170,1.06132E+11,1.0179E+11,
ISL,1989,,,11725162084,,,,,,,10188062635,14788065919,26700000000,9455355533,2728631561,3271000000,,,3751000000,5041000000,,,3.23574E+11,1.17683E+12,0.293511303,0.017612604,1.487080268,-3.263026896,-4.038104966,1.14589E+11,1.1489E+11,1.27945E+11,1.2593E+11,
ISL,1990,,,14699399820,,,8981000000,126400000,1062000000,10200000000,12631959240,18547723850,34454238648,9713848850,3400678279,3564923489,,,4604971524,6195698797,,,3.77023E+11,1.19059E+12,0.339037015,0.017159158,0.21387233,-2.290921716,-2.396831644,1.35662E+11,1.35712E+11,1.46292E+11,1.45961E+11,
ISL,1991,,,16774372818,,,10160000000,1069000000,953300000,10670000000,11763136458,21054552760,36969337476,11565100986,8978225384,3577070320,,,5243194123,7024528615,,,4.07649E+11,1.18793E+12,0.362121298,0.016946015,-2.391259192,-1.877235222,-0.594984761,1.49176E+11,1.48532E+11,1.64162E+11,1.68685E+11,
ISL,1992,,,16656449643,,,10500000000,2034000000,1812000000,10690000000,12678666557,20815695639,37392649025,12153585770,9677096004,4234243116,,,5270955375,7466731604,,,4.07481E+11,1.14785E+12,0.376416805,0.017376853,-7.756451188,-1.791013385,2.494052289,1.5377E+11,1.51571E+11,1.66526E+11,1.82643E+11,
ISL,1993,,,17646527302,,,10860000000,3032000000,2691000000,10660000000,9820455380,23075471349,40896671641,11675098142,9810083129,4186527702,,,5592081733,7645525140,,,4.20396E+11,1.16293E+12,0.391634773,0.014821481,-8.326569662,-3.515337289,1.027579345,1.5911E+11,1.56672E+11,1.64069E+11,1.81122E+11,
ISL,1994,,,19215900621,,,11360000000,3427000000,3107000000,10830000000,8869137947,22878765484,44517564784,12770669816,10390192514,3509829565,13041940000,57406343729,5916905022,7621161371,,,4.46907E+11,1.2049E+12,0.397715518,0.014299795,-6.749620428,-3.648858439,-0.027799104,1.66637E+11,1.6459E+11,1.71474E+11,1.85601E+11,
ISL,1995,,,21294190259,,,11770000000,4164000000,3418000000,11060000000,8799785732,18676519357,47413405202,13322855539,11167000000,4562373307,12787380000,61360328194,6153073477,7691072965,,,4.6084E+11,1.2063E+12,0.404282724,0.015443907,-8.420728475,-2.900042134,1.725364367,1.81007E+11,1.7822E+11,1.8107E+11,2.0033E+11,
ISL,1996,,,20675865697,,,12410000000,4613000000,2802000000,11550000000,9306532014,20630698456,54281977881,12798125782,13166000000,4484107594,14777690000,66408933445,6125678106,7814303408,,,4.93834E+11,1.2614E+12,0.413421216,0.014994776,-6.43950093,-1.530435193,2.007009032,1.90438E+11,1.8819E+11,1.98554E+11,2.14457E+11,
ISL,1997,,,20699691048,,,13230000000,5819000000,2659000000,11740000000,9333841694,21561538710,60724484572,13534067517,14329000000,5150698820,15711580000,71287755181,6251942507,8620266775,,,5.36722E+11,1.3342E+12,0.420926593,0.014091998,-3.794308079,0.012804137,2.04420251,1.99462E+11,1.98082E+11,2.14587E+11,2.24544E+11,
ISL,1998,32602110000,18046280000,23840950000,42478540000,54360000000,13235260000,9419070000,2363460000,9831910000,10031250000,30415820000,70218376908,16381590000,16088130000,6205242886,21889790000,74981611036,8499048517,4410090653,20736250000,3803390000,6.03408E+11,1.43243E+12,0.427910764,0.014053658,-0.330497078,-0.565311071,-0.324399842,2.23783E+11,2.23637E+11,2.41993E+11,2.43294E+11,
ISL,1999,35748020000,19103560000,49644360000,48413330000,59483470000,14153230000,10540940000,1823680000,10365550000,11405790000,34246430000,81653302758,44902050000,17786660000,7944084917,24300620000,87046243760,9190959120,4775029445,21738410000,4161230000,6.49719E+11,1.49023E+12,0.441740117,0.013810095,-0.18970983,1.31906695,1.443659743,2.69809E+11,2.6972E+11,3.02025E+11,3.02763E+11,
ISL,2000,38952330000,23228380000,48929600000,52665800000,68594790000,14986900000,12943250000,1424070000,11237240000,12040090000,33063410000,92841680247,46729030000,19680220000,8346249400,24859310000,91176588355,10756103037,6033108962,23406870000,4496490000,7.09561E+11,1.56452E+12,0.464429986,0.012734563,0.823986485,1.445934238,0.997620088,2.92983E+11,2.93384E+11,3.26774E+11,3.23936E+11,
ISL,2001,45053350000,24483400000,74642850000,58649490000,76599950000,16136260000,13895750000,1405420000,15536080000,13363190000,40666860000,1.10015E+11,74426430000,21909260000,8016628046,23344350000,90864667148,11651843650,6666889650,26052030000,5234560000,8.02277E+11,1.62731E+12,0.494177124,0.010294396,1.173293628,-0.280550354,-0.910617739,3.5176E+11,3.52413E+11,3.76573E+11,3.72256E+11,
ISL,2002,53100690000,27767480000,48140630000,67465950000,83979400000,18034920000,15445260000,2752310000,19452180000,13744090000,38386300000,1.17195E+11,46800180000,23396730000,7211659906,21792210000,99967373727,11030887981,6868627411,29067480000,5515264375,8.5414E+11,1.63642E+12,0.519859623,0.010968455,-1.228258779,-2.274023176,-1.563543641,3.64502E+11,3.63726E+11,3.66909E+11,3.72036E+11,
ISL,2003,57516200000,30290900000,56209590000,71555090000,86614440000,20059890000,18613740000,4028850000,22405260000,14706620000,37007910000,1.23913E+11,53252230000,26052960000,10429942507,24689780000,1.07334E+11,12020493762,3830103337,30982240000,6129860000,8.76733E+11,1.67148E+12,0.530546179,0.01304665,-1.929979558,-2.323819999,-1.146246363,3.97558E+11,3.96217E+11,3.97152E+11,4.05938E+11,
ISL,2004,59812660000,30761740000,62578360000,76075220000,95528450000,20256300000,21156650000,4223730000,23864420000,15546050000,43250400000,1.39874E+11,62252410000,28364110000,9581225464,28380530000,1.28072E+11,12572364289,4539105564,34433660000,7764810000,9.70421E+11,1.8019E+12,0.547301863,0.014262493,2.121138426,0.286478611,-0.935727525,4.2634E+11,4.27871E+11,4.54474E+11,4.44333E+11,
ISL,2005,68020510000,32649470000,58085530000,80026040000,1.08308E+11,20853740000,22797680000,3033810000,24545080000,19148290000,40159920000,1.59535E+11,69401470000,32776640000,20266290890,33518820000,1.51965E+11,14167841824,3992782640,38077220000,7067252054,1.06143E+12,1.91225E+12,0.569123054,0.015908899,3.588507666,5.006456092,2.955487558,4.54957E+11,4.57762E+11,5.28749E+11,5.08698E+11,
ISL,2006,75870020000,34742740000,75419930000,89540190000,1.23423E+11,21788280000,25049140000,2250250000,28286640000,18418450000,54803470000,1.85185E+11,97226840000,38414460000,28038052404,35170210000,1.79073E+11,17134032665,1295507334,39079130000,8027730000,1.22572E+12,2.03305E+12,0.607180732,0.014337574,4.176341072,6.449415393,4.121110361,5.16585E+11,5.20207E+11,6.27008E+11,6.00066E+11,
ISL,2007,84144640000,38974620000,88022890000,99267660000,1.35526E+11,24881650000,28469270000,2237040000,32672010000,20910180000,65514260000,2.08568E+11,1.15146E+11,39594230000,32515040493,38216250000,1.88743E+11,20897318146,2112403952,42616630000,9862730000,1.38695E+12,2.20494E+12,0.637852854,0.015630161,7.321146125,5.598672644,1.586393641,5.80386E+11,5.87412E+11,6.95881E+11,6.45757E+11,
ISL,2008,98134940000,2.5085E+11,1.84021E+11,1.13373E+11,1.57138E+11,27212230000,34905630000,4663820000,36546430000,24780130000,75974600000,2.35266E+11,2.12532E+11,41643700000,28510816744,33560150000,1.76454E+11,25976722167,1615973389,49002130000,10083171223,1.58963E+12,2.25366E+12,0.718824459,0.011972879,5.557589725,-12.13839387,-15.88777084,7.6382E+11,7.70078E+11,8.12782E+11,7.72736E+11,
ISL,2009,1.02173E+11,69708970000,1.96395E+11,1.21609E+11,1.58179E+11,26327310000,41138390000,25203850000,41031510000,25132900000,64477000000,2.1363E+11,1.62691E+11,45912360000,26528709439,31357420000,1.59379E+11,27938288022,1968204187,47996240000,14437988879,1.62639E+12,2.08094E+12,0.8051058,0.00809391,-4.393580511,-8.579471566,-5.875475008,8.36427E+11,8.30702E+11,7.29671E+11,7.63532E+11,
ISL,2010,1.005E+11,85691280000,1.3574E+11,1.17981E+11,1.66061E+11,25754450000,42239410000,24333020000,41416530000,24720270000,55805190000,2.25087E+11,1.02004E+11,63598570000,14611101793,37021550000,1.63083E+11,28809144168,6608950691,50907620000,16498899856,1.68097E+12,2.02199E+12,0.8485552,0.008201482,-7.897659342,-6.663495124,-1.889404759,7.79982E+11,7.69461E+11,7.052E+11,7.72207E+11,
ISL,2011,1.05775E+11,87692060000,1.5484E+11,1.21072E+11,1.79726E+11,34936190000,46319140000,23469260000,38579380000,26053850000,73497790000,2.38001E+11,1.23957E+11,66819620000,29561728796,38805670000,1.74786E+11,28690319627,7802571634,52658050000,15622870000,1.76501E+12,2.05932E+12,0.882506115,0.008617585,-6.995789403,-6.530012683,-2.179079495,8.39313E+11,8.29475E+11,7.75032E+11,8.39095E+11,
ISL,2012,1.08037E+11,68095120000,1.65076E+11,1.26854E+11,1.90564E+11,36476890000,50212540000,21234390000,39213160000,27081520000,46464710000,2.5072E+11,1.32598E+11,64882420000,34179104660,42050880000,1.91282E+11,29585344478,11606612380,60157070000,15244800000,1.84516E+12,2.08122E+12,0.928272003,0.007993727,-7.172518918,-2.547382144,1.701825263,8.71926E+11,8.6148E+11,8.29967E+11,9.00352E+11,
ISL,2013,1.13737E+11,57286060000,1.59592E+11,1.35023E+11,1.97152E+11,38571540000,54673600000,16436810000,43966970000,27408220000,60441990000,2.7687E+11,1.27973E+11,69898830000,40739767380,45540170000,1.97628E+11,31162464917,11630444226,61661640000,17917586442,1.97015E+12,2.17597E+12,0.964217249,0.008190109,-4.267964622,-1.180982183,1.294769354,8.9197E+11,8.85614E+11,8.76515E+11,9.20073E+11,
ISL,2014,1.22547E+11,93610690000,1.4183E+11,1.45599E+11,2.01499E+11,43815490000,59627480000,13495690000,45837460000,25689490000,61185180000,2.9547E+11,1.09685E+11,73432480000,67212320932,47810180000,2.41163E+11,32855086449,13577687693,65715180000,15358623873,2.08636E+12,2.21268E+12,0.983931818,0.008579492,-4.282904085,0.361567583,2.966790785,9.06908E+11,9.00239E+11,9.59287E+11,1.00974E+12,
ISL,2015,1.33289E+11,77657330000,1.56625E+11,1.59384E+11,2.18879E+11,46862950000,62573280000,11089210000,46644590000,26014430000,63316000000,3.29955E+11,96721970000,79707300000,52787055227,51999040000,2.54933E+11,35384928045,3956216190,73436690000,16590595374,2.31085E+12,2.31085E+12,1,0.00758316,-2.258101716,-0.296952921,1.031919374,9.71507E+11,9.67795E+11,9.91931E+11,1.01948E+12,
ISL,2016,1.43845E+11,1.91591E+11,1.52313E+11,1.76673E+11,2.26763E+11,52788550000,67151420000,9733390000,49566650000,29674020000,65143500000,2.47821E+11,1.28009E+11,85369990000,41924019964,54830940000,1.56444E+11,26327302407,2.62175E+11,75263930000,4.03609E+11,2.51205E+12,2.45652E+12,1.016969302,0.008294559,0.901662751,12.60052637,12.23139867,1.02321E+12,1.02475E+12,1.09325E+12,1.08277E+12,
ISL,2017,1.57417E+11,1.05511E+11,1.50753E+11,1.91225E+11,2.48931E+11,69391460000,75680090000,10524060000,52005790000,30816520000,79324360000,4.05444E+11,1.13931E+11,89649060000,80278262516,61256170000,2.89989E+11,44392746145,5160336853,81570870000,26831770000,2.64196E+12,2.55957E+12,1.03487216,0.009367897,1.620918095,1.019054644,0.056148073,1.1032E+12,1.10629E+12,1.18828E+12,1.16591E+12,
ISL,2018,1.70387E+11,76218170000,1.40358E+11,2.07875E+11,2.71046E+11,76791210000,82815040000,12962760000,57336260000,33317980000,1.16232E+11,4.45607E+11,1.23704E+11,98229530000,67969287470,63188120000,3.04654E+11,46730641474,5292098116,82203260000,35433887244,2.84405E+12,2.68471E+12,1.062636901,0.009277357,2.902466342,0.972979512,-0.721192948,1.17831E+12,1.18426E+12,1.25598E+12,1.21433E+12,
ISL,2019,1.81895E+11,80212660000,1.30456E+11,2.25295E+11,2.85907E+11,87360830000,94392250000,23359850000,64126920000,35205020000,1.09226E+11,4.69094E+11,1.07708E+11,97423480000,63224648597,60397870000,3.07946E+11,53276896925,5322268027,81485840000,26741158024,3.02393E+12,2.73317E+12,1.094664531,0.008155809,1.706988775,-1.482040403,-2.492411166,1.26467E+12,1.26849E+12,1.2652E+12,1.23974E+12,
ISL,2020,1.93842E+11,1.20951E+11,1.1636E+11,2.42845E+11,3.08973E+11,89594340000,1.01927E+11,79578300000,74210650000,53950550000,1.09521E+11,4.7737E+11,80060300000,88364330000,64417619683,58073420000,2.9691E+11,56581193809,9700575652,73086660000,26896960000,2.91876E+12,2.53524E+12,1.125839687,0.00739573,-7.887611228,-8.917895661,-3.208288256,1.42957E+12,1.40803E+12,1.22115E+12,1.35825E+12,
ISL,2021,2.06991E+11,1.1491E+11,1.22998E+11,2.77323E+11,3.35075E+11,95355660000,1.10715E+11,77287540000,80687120000,51811160000,1.40361E+11,5.04106E+11,94991710000,97413680000,65469294728,58116180000,3.37983E+11,58835745020,8933086919,85778910000,30907960234,3.2449E+12,2.6451E+12,1.175874743,0.007879771,-5.900414482,-8.350912773,-4.291912741,1.53264E+12,1.51555E+12,1.3318E+12,1.4377E+12,
ISR,1960,,,,,,,,,,,,,,,,,,,,,,,,,5555.555556,,,,,,,,
ISR,1961,,,,,,,,,,,,,,,,,,,,,,,,,5555.555556,,,,,,,,
ISR,1962,,,,,,,,,,,,,,,,,,,,,,,,,3461.54926,,,,,,,,
ISR,1963,,,,,,,,,,,,,,,,,,,,,,,,,3333.344444,,,,,,,,
ISR,1964,,,,,,,,,,,,,,,,,,,,,,,,,3333.344444,,,,,,,,
ISR,1965,,,,,,,,,,,,,,,,,,,,,,,,,3333.344444,,,,,,,,
ISR,1966,,,,,,,,,,,,,,,,,,,,,,,,,3333.344444,,,,,,,,
ISR,1967,,,,,,,,,,,,,,,,,,,,,,,,,3250.010583,,,,,,,,
ISR,1968,,,,,,,,,,,,,,,,,,,,,,,,,2857.15102,,,,,,,,
ISR,1969,,,,,,,,,,,,,,,,,,,,,,,,,2857.15102,,,,,,,,
ISR,1970,,,,,,,,,,,,,,,,,,,,,,2209542.827,1.66223E+11,1.42781E-05,2857.142857,,,,,,,,
ISR,1971,,,,,,,,,,,,,,,,,,,,,,2805236.17,1.84426E+11,1.59875E-05,2680.218129,,,,,,,,
ISR,1972,,,,,,,,,,,,,,,,,,,,,,3667686.088,2.06827E+11,1.80469E-05,2380.952381,,,,,,,,
ISR,1973,,,,,,,,,,,,,,,,,,,,,,4733967.385,2.18384E+11,2.16622E-05,2380.952381,,,,,,,,
ISR,1974,,,,,,,,,,,,,,,,,,,,,,6829880.14,2.32526E+11,3.02577E-05,2264.641489,,,,,,,,
ISR,1975,,,,,,,,,,,,,,,,,,,,,,9629901.267,2.40067E+11,4.2151E-05,1587.478531,,,,,,,,
ISR,1976,,,,,,,,,,,,,,,,,,,,,,12691864.23,2.40841E+11,5.53489E-05,1264.200568,,,,,,,,
ISR,1977,,,,,,,,,,,,,,,,,,,,,,18152868.38,2.43335E+11,7.45088E-05,981.1651575,,,,,,,,
ISR,1978,,,,,,,,,,,,,,,,,,,,,,29919090.63,2.56852E+11,0.000112174,574.1317691,,,,,,,,
ISR,1979,,,,,,,,,,,,,,,,,,,,,,56200184.21,2.72797E+11,0.000200017,405.8829822,,,,,,,,
ISR,1980,,,,,,,,,,,,,,,,,,,,,,128772595,2.77354E+11,0.000462089,203.8324569,,,,,,,,
ISR,1981,,,,,,,,,,,,,,,,,,,,,,304696499.6,2.92164E+11,0.00100181,91.36031897,,,,,,,,
ISR,1982,,,,,,,,,,,,,,,,,,,,,,706824976.7,2.98249E+11,0.002207632,43.28762701,,,,,,,,
ISR,1983,,,,,,,,,,,,,,,,,,,,,,1825842904,3.08267E+11,0.005429704,19.86886099,,,,,,,,
ISR,1984,,,,,,,,,,,,,,,,,,,,,,8933744664,3.11144E+11,0.025694208,4.481027412,,,,,,,,
ISR,1985,,,,,,,,,,,,,,,,,,,,,,33881479134,3.23705E+11,0.105328707,0.924427606,,,,,,,,
ISR,1986,,,,,,,,,,,,,,,,,,,,,,53008201378,3.37268E+11,0.15576906,0.67211705,,,,,,,,
ISR,1987,,,,,,,,,,,,,,,,,,,,,,68252986870,3.61348E+11,0.185481719,0.627142511,,,,,,,,
ISR,1988,,,,,,,,,,,,,,,,,,,,,,83700654905,3.71864E+11,0.215906058,0.625566997,,,,,,,,
ISR,1989,,,,,,,,,,,,,,,,,,,,,,99926116846,3.74001E+11,0.259852326,0.522650036,,,,,,,,
ISR,1990,,,,,,,,,,,,,,,,,,,,,,1.24321E+11,4.0136E+11,0.304510275,0.496099347,,,,,,,,
ISR,1991,,,,,,,,,,,,,,,,,,,,,,1.60885E+11,4.32369E+11,0.362779112,0.44012994,,,,,,,,
ISR,1992,,,,,,,,,,,,,,,,,,,,,,1.94273E+11,4.65918E+11,0.40636954,0.40730535,,,,,,,,
ISR,1993,,,,,,,,,,,,,,,,,,,,,,2.24704E+11,4.85099E+11,0.450760608,0.353562496,,,,,,,,
ISR,1994,,,,,,,,,,,,,,,,,,,,,,2.7166E+11,5.21131E+11,0.506093764,0.332109855,,,,,,,,
ISR,1995,16770780000,26380000000,36583000000,14567440000,34667990000,7241000000,3979000000,1133000000,3097000000,3154570000,19333470000,30148230110,6292220000,18988320000,8879273252,7549270000,33093689583,6651633169,5326103887,7738890000,15117550000,3.15862E+11,5.55541E+11,0.556356196,0.332103764,-0.870611235,-8.807530243,-8.303735929,1.58719E+11,1.58645E+11,1.35105E+11,1.36392E+11,
ISR,1996,19978410000,25540000000,41379000000,17126590000,40176250000,11100000000,6211000000,1709000000,4933000000,3196170000,23555260000,34656101283,6065930000,22052780000,8982632473,8764950000,38623946634,7895189700,5501979909,8899800000,17745740000,3.65466E+11,5.90878E+11,0.619873677,0.31383627,0.656373882,-9.961817026,-10.34713115,1.83768E+11,1.83834E+11,1.5411E+11,1.53015E+11,
ISR,1997,22389010000,28810000000,43963000000,19541030000,44204720000,12530000000,6929000000,2342000000,5658000000,2744690000,25268200000,40314803316,5541960000,25636550000,11977065750,9477000000,42967967211,9166100493,5055363231,9928790000,18936640000,4.09993E+11,6.1338E+11,0.675473712,0.290124211,-0.009296,-8.852056985,-8.84220793,2.02416E+11,2.02414E+11,1.74056E+11,1.74091E+11,
ISR,1998,24477130000,31410000000,45240000000,21649670000,48218690000,13750000000,7606000000,2809000000,6181000000,2649660000,27918200000,43767419091,13369260000,28030550000,12915636993,11702000000,43816116276,10046184548,5337843092,11329090000,21290140000,4.56227E+11,6.38508E+11,0.712570056,0.264160774,-0.06326737,-6.892492193,-6.854116954,2.19663E+11,2.19655E+11,1.96049E+11,1.96195E+11,
ISR,1999,26553150000,35370000000,30295000000,23226080000,51998250000,14880000000,8227000000,3024000000,6919000000,2883440000,28121320000,49203176626,11540110000,30468160000,12415861181,13042000000,48279156432,11292600164,5758005597,12888590000,22409260000,5.00584E+11,6.59969E+11,0.74948848,0.241665452,-0.616572264,-3.099877081,-2.793462647,2.20193E+11,2.20112E+11,2.11998E+11,2.13364E+11,
ISR,2000,28235150000,37520000000,30585000000,25066890000,55007230000,16410000000,9307000000,3044000000,7297000000,3089470000,28521430000,58215776027,11166960000,33737090000,18531249943,14207000000,49976536481,11644184662,6872652887,14304870000,22724560000,5.54658E+11,7.17859E+11,0.757228005,0.24530939,4.205308235,-0.781896875,-2.889543568,2.33056E+11,2.33641E+11,2.35799E+11,2.25341E+11,
ISR,2001,30640460000,42390000000,32539000000,26980480000,58436860000,18090000000,10060000000,2605000000,8778000000,3289490000,31661010000,60658408998,9826830000,36437790000,16952229935,14003000000,50957291870,11619838359,5816120837,15346600000,21808470000,5.66237E+11,7.1867E+11,0.76594609,0.237804425,1.009368576,-4.040015631,-4.574326014,2.51157E+11,2.51307E+11,2.39183E+11,2.36567E+11,
ISR,2002,32153730000,44940000000,50349000000,28551170000,65138970000,19180000000,11010000000,2715000000,7876000000,3155180000,35886410000,57280060670,11303830000,38451400000,14592928794,15027000000,57494517736,12523268630,5522916821,16272720000,24646847350,5.92511E+11,7.18119E+11,0.810159239,0.211207719,-1.85852886,-8.209623968,-7.17257663,2.84436E+11,2.84128E+11,2.48819E+11,2.53851E+11,
ISR,2003,30618720000,42180000000,30081000000,28473250000,63728850000,19360000000,11770000000,2659000000,7213000000,3531220000,34935780000,52852844086,9977370000,39009250000,15249314289,15083000000,57899525178,12858332354,5146264093,16381890000,22402300000,5.97952E+11,7.27352E+11,0.815852682,0.22019947,-3.222836748,-4.9861063,-3.331065919,2.61278E+11,2.60749E+11,2.4268E+11,2.51384E+11,
ISR,2004,31131640000,42160000000,34067000000,29599230000,61627340000,19680000000,11570000000,2377000000,6667000000,3309770000,30542380000,51279567218,9123090000,39938010000,18644073098,18006000000,58984986401,14005016094,6913617189,16934260000,19501510000,6.27359E+11,7.61852E+11,0.81273908,0.223210569,-1.602773239,-3.383213833,-2.584840946,2.63257E+11,2.62998E+11,2.48854E+11,2.53338E+11,
