"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1973","1973",2571,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1974","1974",2720,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1975","1975",2490,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1976","1976",2602,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1977","1977",2557,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1978","1978",2614,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1979","1979",2656,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1980","1980",2682,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1981","1981",2698,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1982","1982",2605,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1983","1983",2539,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1984","1984",2574,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1985","1985",2479,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1986","1986",2486,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1987","1987",2486,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1988","1988",2460,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1989","1989",2500,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1990","1990",2569,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1991","1991",2601,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1992","1992",2708,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1993","1993",2712,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1994","1994",2745,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1995","1995",2756,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1996","1996",2779,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1997","1997",2789,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1998","1998",2795,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","1999","1999",2800,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2000","2000",2833,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2001","2001",2868,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2002","2002",2900,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2003","2003",2891,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2004","2004",2917,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2005","2005",2909,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2006","2006",2957,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2007","2007",2933,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2008","2008",2943,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2009","2009",2892,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2010","2010",2958,"B","Break"
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2011","2011",2985,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2012","2012",2960,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2013","2013",3007,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2014","2014",3008,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2015","2015",2984,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2016","2016",3011,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2017","2017",3023,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2018","2018",3066,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2019","2019",3107,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHL","Chile","2020","2020",3154,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1961","1961",1415,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1962","1962",1526,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1963","1963",1594,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1964","1964",1666,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1965","1965",1797,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1966","1966",1865,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1967","1967",1817,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1968","1968",1758,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1969","1969",1731,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1970","1970",1840,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1971","1971",1845,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1972","1972",1828,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1973","1973",1897,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1974","1974",1893,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1975","1975",1909,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1976","1976",1875,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1977","1977",1914,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1978","1978",2062,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1979","1979",2077,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1980","1980",2146,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1981","1981",2164,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1982","1982",2328,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1983","1983",2399,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1984","1984",2433,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1985","1985",2429,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1986","1986",2424,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1987","1987",2439,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1988","1988",2416,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1989","1989",2404,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1990","1990",2504,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1991","1991",2431,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1992","1992",2456,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1993","1993",2538,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1994","1994",2604,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1995","1995",2691,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1996","1996",2695,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1997","1997",2725,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1998","1998",2770,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","1999","1999",2763,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2000","2000",2808,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2001","2001",2816,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2002","2002",2832,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2003","2003",2833,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2004","2004",2857,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2005","2005",2879,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2006","2006",2883,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2007","2007",2919,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2008","2008",2977,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2009","2009",2994,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2010","2010",3098,"B","Break"
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2011","2011",3111,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2012","2012",3141,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2013","2013",3148,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2014","2014",3202,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2015","2015",3251,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2016","2016",3267,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2017","2017",3293,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2018","2018",3305,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CHN","China (People's Republic of)","2019","2019",3318,,
